state,county,tract,blockgroup,city,GEOID10,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
25,001,013900,4,Bourne,250010139004,910,406,0,0,43,13,0,0,0,0,77,0,0,67,0,30,48,0,0,53,16,46,0,13,0,504,0,0,39,27,0,0,0,31,0,15,0,14,14,61,61,0,0,55,84,45,15,28,15
25,025,101002,1,Boston,250251010021,1197,428,67,13,51,64,0,0,0,44,0,0,22,45,30,0,23,31,0,38,0,0,0,0,0,769,76,71,46,0,51,0,0,32,101,22,84,41,21,66,82,0,0,36,40,0,0,0,0
25,009,217600,3,Beverly,250092176003,1222,471,0,13,34,44,0,0,0,0,63,74,0,0,66,60,23,16,14,19,0,0,15,0,30,751,0,11,57,20,0,0,23,127,86,19,0,0,87,98,38,35,21,37,16,20,0,14,42
25,005,644200,3,Somerset,250056442003,2084,1092,18,30,109,21,65,0,80,0,91,57,49,16,103,31,145,86,40,0,65,28,0,40,18,992,36,28,10,19,0,0,26,16,38,59,69,16,113,124,139,74,24,18,65,32,10,20,56
25,013,812300,4,West Springfield Town,250138123004,974,579,32,85,85,0,0,0,22,0,0,0,56,10,0,88,80,84,0,0,14,0,0,0,23,395,62,13,0,0,0,13,0,21,51,82,10,0,77,35,17,0,14,0,0,0,0,0,0
25,017,388300,2,Lowell,250173883002,1249,640,0,47,77,11,36,23,25,75,67,54,25,13,27,41,55,8,17,0,9,17,0,0,13,609,33,11,0,0,28,0,27,107,78,112,24,35,24,23,42,24,16,0,10,0,0,15,0
25,017,374200,3,Newton,250173742003,1388,631,54,18,26,0,16,0,0,0,38,19,26,45,32,13,109,13,63,46,30,39,7,8,29,757,37,24,49,37,0,13,0,25,64,46,7,61,20,21,100,39,38,45,67,18,18,0,28
25,021,416300,4,Milton,250214163004,894,479,80,41,56,0,0,0,0,0,27,52,16,25,63,12,16,10,19,14,6,16,17,9,0,415,9,29,47,14,16,0,0,0,10,64,23,16,45,23,47,9,0,15,23,16,0,0,9
25,025,092101,4,Boston,250250921014,1427,712,38,21,40,43,0,0,0,0,60,95,197,21,24,74,50,0,0,0,34,0,15,0,0,715,18,23,122,0,0,0,0,31,87,185,43,3,126,6,40,0,0,3,25,0,2,0,1
25,017,356500,5,Arlington,250173565005,1012,471,13,67,0,0,0,0,0,0,41,68,14,65,15,38,45,33,17,0,0,14,14,0,27,541,33,18,50,17,0,0,23,20,0,48,34,73,0,51,46,34,13,15,0,40,13,13,0
25,021,422302,4,Weymouth Town,250214223024,1507,796,35,0,0,63,31,0,0,46,27,83,53,71,19,18,129,96,34,16,0,26,30,6,13,711,0,34,0,12,51,0,0,0,49,13,23,22,82,98,21,32,67,16,29,56,34,31,41
25,017,334400,2,Reading,250173344002,2175,1102,87,53,17,55,0,28,0,44,70,49,73,105,79,71,91,25,45,0,64,73,15,58,0,1073,78,0,48,0,0,0,0,15,95,116,49,46,33,103,128,0,19,0,76,89,33,61,84
25,005,653203,1,Bliss Corner,250056532031,1171,469,14,9,0,0,17,0,0,0,112,16,54,27,18,0,53,0,0,0,40,59,16,19,15,702,28,51,78,39,0,0,0,0,72,38,21,9,81,43,26,4,31,37,4,8,56,19,57
25,025,100700,3,Boston,250251007003,894,528,33,176,11,0,0,0,0,9,18,32,15,104,0,61,10,0,22,0,11,10,0,16,0,366,17,0,0,56,0,0,0,1,26,44,95,24,25,14,7,0,0,0,11,24,10,12,0
25,009,207200,2,Lynn,250092072002,1174,554,18,22,38,11,13,28,0,30,0,0,46,44,91,21,22,35,43,20,18,19,8,19,8,620,0,27,32,28,28,0,28,0,19,5,9,92,10,21,56,44,53,45,37,23,11,25,27
25,005,600202,1,Brockton,250056002021,2869,1366,69,64,105,69,75,0,13,32,75,142,69,53,53,155,83,26,24,35,43,85,36,26,34,1503,16,45,60,107,17,22,0,57,75,112,85,93,209,80,54,47,71,47,78,40,103,47,38
25,017,353101,2,Cambridge,250173531012,1270,663,10,7,20,0,47,18,31,85,233,57,36,6,19,40,16,11,15,12,0,0,0,0,0,607,22,13,6,11,21,0,0,118,187,84,29,20,14,19,36,0,5,0,0,0,0,22,0
25,023,511600,1,Brockton,250235116001,1321,682,23,122,49,36,22,31,0,0,49,20,91,55,93,41,16,0,0,32,0,0,0,0,2,639,10,57,0,68,5,0,0,22,0,126,79,0,62,46,44,0,0,0,0,28,1,49,42
25,025,081700,4,Boston,250250817004,820,407,45,15,0,24,42,0,31,17,50,26,0,22,47,13,36,13,0,0,0,0,0,26,0,413,0,1,32,40,0,28,0,0,35,36,0,49,53,25,0,0,11,0,43,15,11,0,34
25,023,545100,3,Weweantic,250235451003,2562,1269,70,120,49,21,153,0,0,43,30,49,0,99,114,83,214,58,14,14,39,0,48,39,12,1293,51,40,178,20,0,0,29,0,76,31,157,112,35,186,91,15,14,53,61,57,87,0,0
25,013,813601,5,Wilbraham,250138136015,1574,635,0,54,137,0,33,25,0,0,29,17,41,52,42,44,39,55,11,0,0,23,13,20,0,939,0,40,109,22,0,0,0,28,20,0,66,40,34,164,34,19,47,19,0,100,142,36,19
25,017,340000,2,Medford,250173400002,997,449,0,0,47,6,0,0,0,18,82,6,39,59,86,15,8,0,0,22,0,24,37,0,0,548,73,105,0,23,0,0,7,9,27,74,31,0,64,19,21,0,0,19,15,0,50,0,11
25,017,370400,6,Watertown Town,250173704006,1270,504,55,0,19,0,22,0,0,0,51,33,91,22,40,17,16,64,38,18,0,0,0,0,18,766,59,19,0,0,0,0,25,104,93,41,80,54,21,17,0,61,17,56,0,18,0,18,83
25,027,733102,2,Worcester,250277331022,1385,753,76,32,21,19,10,2,7,26,105,13,42,41,109,27,97,14,14,14,5,25,28,13,13,632,16,45,27,13,20,7,8,34,37,83,23,28,29,78,40,29,24,11,3,29,18,15,15
25,017,383700,4,Framingham,250173837004,832,426,39,17,0,0,0,0,0,0,14,12,58,55,0,25,63,13,25,21,43,23,18,0,0,406,10,0,0,0,0,0,0,0,62,34,33,9,0,38,18,32,55,32,26,57,0,0,0
25,017,323100,2,Maynard,250173231002,603,236,14,14,0,0,0,0,0,12,0,0,43,9,24,18,42,0,31,0,0,29,0,0,0,367,15,15,44,21,0,0,0,33,0,0,15,33,9,11,49,54,0,17,0,28,0,23,0
25,023,505101,1,North Scituate,250235051011,1262,750,41,38,0,12,29,17,0,35,37,47,25,0,50,33,37,14,80,56,75,55,13,44,12,512,0,27,19,8,0,0,0,0,0,22,0,16,43,21,84,13,38,38,26,87,30,8,32
25,003,922100,2,Adams,250039221002,655,310,20,20,0,28,9,0,14,43,19,13,11,53,10,0,19,0,9,6,0,18,9,9,0,345,13,12,50,6,0,0,0,17,27,22,5,14,20,34,52,0,6,10,10,0,10,37,0
25,017,373900,3,Newton,250173739003,1461,652,78,52,62,17,0,0,0,0,0,39,16,51,92,16,15,0,35,60,19,50,18,32,0,809,102,61,36,0,0,0,0,0,62,31,54,36,57,0,58,0,15,98,27,47,30,31,64
25,027,731700,1,Worcester,250277317001,1414,722,11,0,15,0,0,50,21,86,73,55,27,62,118,32,54,0,0,5,0,66,10,19,18,692,13,49,0,0,2,3,0,140,142,61,33,9,46,21,25,12,6,9,5,23,10,55,28
25,021,404400,5,Wellesley,250214044005,3180,331,28,36,33,9,0,0,0,5,28,0,10,25,42,33,8,11,16,8,5,28,0,6,0,2849,34,64,0,25,1239,470,511,209,37,29,0,46,10,24,49,5,29,18,0,17,16,7,10
25,025,010204,2,Boston,250250102042,1566,693,0,0,0,0,211,90,77,43,153,39,28,1,0,31,9,0,0,0,0,0,0,11,0,873,6,0,0,0,157,160,104,78,232,51,45,0,10,10,0,0,0,10,0,0,0,10,0
25,023,530200,1,North Plymouth,250235302001,1190,576,0,0,82,5,17,0,13,25,123,14,0,0,0,36,68,72,23,10,31,27,0,19,11,614,0,38,0,37,0,0,55,69,12,13,0,11,95,24,27,22,53,0,37,33,42,19,27
25,025,091100,4,Boston,250250911004,859,405,36,11,14,7,8,0,0,6,31,66,43,0,35,45,75,0,19,0,9,0,0,0,0,454,12,0,0,37,0,21,0,8,85,40,9,42,49,31,45,0,57,0,0,18,0,0,0
25,017,334200,2,Reading,250173342002,1001,493,34,66,26,0,26,0,11,0,28,0,33,35,34,26,24,21,63,0,8,24,16,10,8,508,25,30,12,10,20,0,0,11,18,13,28,37,35,60,0,22,17,10,24,68,25,9,34
25,015,821901,1,Northampton,250158219011,2562,949,13,22,162,40,5,0,31,11,29,85,32,16,118,77,58,20,49,83,20,46,17,15,0,1613,28,46,68,22,290,117,76,130,52,67,34,69,118,85,126,0,53,117,42,34,16,8,15
25,001,011100,3,East Harwich,250010111003,1851,766,11,52,0,22,31,35,0,57,84,0,0,44,88,0,71,23,45,27,76,49,22,29,0,1085,0,62,178,0,26,0,0,0,39,0,0,149,32,129,73,11,45,58,32,107,38,81,25
25,023,545400,3,Onset,250235454003,832,326,0,0,0,0,0,0,0,0,0,21,0,0,44,17,0,0,78,16,38,36,21,55,0,506,0,0,0,0,34,0,0,67,21,0,1,14,0,17,70,17,93,0,24,26,21,85,16
25,013,801300,3,Springfield,250138013003,1637,888,77,35,84,37,41,12,0,108,0,54,37,52,73,83,70,0,15,0,26,38,39,0,7,749,31,26,17,8,45,9,9,67,134,8,80,50,26,30,52,0,12,7,15,65,0,18,40
25,005,640200,2,Fall River,250056402002,459,250,0,0,42,0,0,0,0,9,73,12,32,0,9,14,0,0,0,0,0,41,18,0,0,209,0,0,0,14,0,0,0,18,0,11,14,13,0,0,87,0,0,40,0,0,0,12,0
25,005,651500,3,New Bedford,250056515003,624,157,36,26,0,0,0,0,0,0,9,0,41,0,5,12,7,0,13,0,0,8,0,0,0,467,95,7,16,46,16,0,0,34,0,18,8,80,26,10,18,0,5,32,22,20,7,0,7
25,025,040801,1,Boston,250250408011,1115,412,12,47,52,27,0,0,9,0,14,59,0,0,0,20,97,11,0,44,8,0,0,0,12,703,94,122,0,28,0,0,0,25,17,30,66,0,21,111,61,50,51,10,0,7,0,0,10
25,027,750200,3,Whitinsville,250277502003,1377,641,18,0,64,17,0,49,0,14,43,68,15,18,91,76,0,0,37,19,9,67,0,0,36,736,38,55,117,20,21,0,16,0,0,74,57,24,68,49,12,58,0,0,15,62,0,0,50
25,023,545100,4,Weweantic,250235451004,1575,732,60,109,48,0,0,0,0,0,54,83,66,21,38,39,33,46,16,30,13,24,52,0,0,843,131,0,22,21,0,20,0,19,54,78,61,30,0,45,133,12,17,14,76,28,28,26,28
25,013,800201,4,Springfield,250138002014,940,430,0,0,0,0,0,16,38,75,25,0,0,6,14,95,11,16,33,0,17,37,30,17,0,510,55,4,12,10,0,8,0,65,8,0,0,35,19,56,42,17,13,0,11,50,72,0,33
25,009,254302,1,Andover,250092543021,2873,1426,92,87,98,140,48,0,0,8,60,28,58,148,155,69,143,21,63,17,89,20,20,33,29,1447,79,105,86,103,1,20,0,41,43,9,79,177,152,148,90,36,23,29,48,77,33,21,47
25,009,210400,3,Peabody,250092104003,2696,1452,42,51,110,54,31,70,22,0,141,88,39,44,13,103,230,60,113,58,88,30,39,15,11,1244,47,0,78,27,0,0,0,104,7,178,56,0,183,116,171,23,33,63,69,19,14,39,17
25,003,900200,5,Pittsfield,250039002005,1275,633,151,116,12,9,0,0,12,23,62,55,8,51,26,0,25,0,7,24,12,10,30,0,0,642,12,33,83,8,48,35,0,11,147,74,5,0,30,18,67,11,0,10,12,38,0,0,0
25,027,740200,3,Northborough,250277402003,1204,585,80,11,28,28,8,0,0,39,49,25,12,63,12,35,41,13,10,11,35,28,0,23,34,619,33,35,67,19,0,0,0,30,40,7,34,54,30,83,68,6,9,36,25,22,11,10,0
25,025,060501,4,Boston,250250605014,593,322,12,14,0,0,0,0,0,7,136,28,0,0,46,0,14,0,42,0,0,23,0,0,0,271,0,0,0,0,0,0,0,0,7,64,42,0,24,36,85,0,0,0,0,0,0,0,13
25,021,443101,4,Bellingham,250214431014,1416,689,17,62,69,32,34,0,0,17,20,81,13,46,56,95,0,0,35,14,41,32,13,12,0,727,35,63,0,0,13,0,0,22,18,56,30,67,33,72,45,32,18,13,110,28,59,0,13
25,027,728200,4,Worcester,250277282004,1456,712,64,38,58,23,0,10,10,19,35,75,32,29,24,67,35,9,27,26,8,68,22,33,0,744,45,55,66,26,0,0,0,18,97,82,20,11,81,17,52,17,42,8,15,32,43,9,8
25,005,644200,1,Somerset,250056442001,1352,743,0,15,132,19,0,30,0,22,45,81,17,25,55,149,50,0,0,31,0,36,19,0,17,609,15,0,41,55,18,0,0,0,12,39,53,0,86,145,0,11,22,0,16,24,37,11,24
25,009,260900,1,Haverhill,250092609001,715,382,37,0,0,0,17,0,0,17,21,84,5,42,18,0,18,45,13,0,0,49,0,16,0,333,34,19,20,0,0,0,0,22,0,15,28,30,8,14,47,0,29,34,0,18,15,0,0
25,003,932200,1,Pittsfield,250039322001,502,267,20,4,7,9,2,3,0,7,2,18,5,3,12,29,27,7,17,14,34,21,16,5,5,235,7,4,14,3,2,0,2,0,7,8,8,16,25,8,31,16,16,15,17,20,7,5,4
25,027,732400,3,Worcester,250277324003,910,500,21,26,0,18,0,89,0,0,126,13,17,33,61,71,3,0,0,0,0,22,0,0,0,410,0,20,59,21,0,0,0,0,97,17,56,0,53,20,0,0,20,0,19,0,0,0,28
25,009,220101,2,Rockport,250092201012,1035,458,59,0,50,0,21,0,0,12,12,8,11,24,38,26,29,17,26,18,20,44,26,3,14,577,0,23,0,18,24,0,0,0,22,33,11,22,68,26,27,41,28,49,43,66,16,28,32
25,009,203100,1,Marblehead,250092031001,898,378,0,35,42,15,0,0,0,13,0,0,16,60,49,0,37,13,25,0,4,28,16,16,9,520,17,27,66,15,0,0,0,0,0,13,38,0,80,23,36,23,4,0,30,20,32,38,58
25,021,422501,4,Weymouth Town,250214225014,644,350,0,24,0,0,0,16,0,60,8,62,0,65,37,23,37,0,0,7,0,11,0,0,0,294,15,24,0,0,0,0,0,15,8,35,13,24,82,0,31,0,0,0,23,0,0,0,24
25,005,640200,1,Fall River,250056402001,519,296,0,0,0,0,0,0,22,27,13,30,15,5,37,83,12,0,13,4,19,0,0,16,0,223,0,0,0,0,0,0,0,0,27,6,30,12,18,82,17,13,0,0,3,15,0,0,0
25,025,051200,1,Boston,250250512001,215,83,0,0,0,0,0,0,0,21,9,35,11,0,0,0,0,0,7,0,0,0,0,0,0,132,19,0,0,0,0,0,0,9,67,12,0,0,0,7,0,9,0,0,0,0,0,0,9
25,025,110403,5,Boston,250251104035,1066,510,48,69,14,21,0,0,14,5,36,65,19,0,98,44,31,0,0,0,0,27,0,19,0,556,0,23,42,14,0,0,4,50,35,54,32,72,0,18,51,0,30,39,26,20,15,0,31
25,023,506101,4,Marshfield,250235061014,1890,848,57,80,57,0,21,0,0,67,0,0,18,74,35,94,96,16,41,14,41,16,0,88,33,1042,76,78,81,47,19,0,0,20,20,19,54,54,67,135,68,29,31,18,35,65,35,91,0
25,017,354100,1,Cambridge,250173541001,372,236,0,9,9,0,0,0,21,0,54,11,34,41,10,0,7,0,7,0,0,25,0,0,8,136,0,0,0,0,0,0,14,0,24,0,10,0,27,10,0,26,0,0,0,25,0,0,0
25,013,811600,4,Holyoke,250138116004,1165,374,39,39,81,0,1,33,0,0,63,34,19,0,29,0,0,0,11,15,10,0,0,0,0,791,88,137,69,35,40,71,0,35,0,82,16,65,8,0,43,15,12,0,8,47,20,0,0
25,021,413402,2,Norwood,250214134022,2270,1234,81,95,91,61,41,8,0,50,92,135,196,152,51,31,52,55,8,12,0,23,0,0,0,1036,35,133,0,51,0,0,0,84,203,226,53,102,30,22,68,0,17,0,12,0,0,0,0
25,009,217500,2,Beverly,250092175002,1085,578,23,28,93,0,0,0,0,23,53,55,16,20,38,0,50,0,33,56,0,34,0,0,56,507,0,75,0,17,0,0,0,0,14,37,0,18,55,27,69,17,30,0,38,27,8,61,14
25,025,101102,2,Boston,250251011022,1812,816,59,104,26,68,15,0,0,0,54,106,35,22,43,42,107,0,28,0,37,37,0,0,33,996,117,105,122,21,20,29,0,12,101,44,80,33,29,40,68,17,9,46,32,21,33,0,17
25,025,050600,1,Boston,250250506001,1456,703,0,22,42,23,21,0,0,34,73,145,46,144,55,14,28,16,11,0,0,23,6,0,0,753,80,61,22,32,43,0,0,44,121,100,22,109,30,0,17,11,12,0,4,16,6,23,0
25,027,704200,2,Petersham,250277042002,1188,565,23,28,14,17,5,4,11,12,20,24,26,14,44,84,56,20,26,9,24,54,17,3,30,623,14,24,27,22,40,22,13,13,7,10,38,40,51,58,41,26,12,19,55,31,8,8,44
25,009,208300,3,Saugus,250092083003,1858,830,145,56,16,46,0,0,19,53,40,104,40,0,57,50,74,19,19,0,47,30,15,0,0,1028,65,41,122,0,0,0,0,127,105,60,118,71,17,41,122,18,25,36,18,30,0,12,0
25,025,000202,3,Boston,250250002023,917,498,43,75,30,19,0,0,7,18,71,20,45,62,0,50,31,7,0,0,2,18,0,0,0,419,0,54,0,102,0,0,5,0,34,38,56,0,48,21,0,4,20,10,0,18,9,0,0
25,023,510300,1,Brockton,250235103001,1505,670,57,34,74,86,26,0,0,14,29,58,0,90,9,39,72,34,0,0,23,0,18,7,0,835,39,72,99,84,0,34,0,0,54,66,103,74,34,19,61,1,11,5,7,36,16,0,20
25,017,353300,3,Cambridge,250173533003,1184,551,37,25,36,16,0,0,0,10,37,136,21,46,53,27,40,7,14,8,30,0,8,0,0,633,39,12,16,0,0,0,0,20,175,92,81,31,28,54,16,13,0,0,31,8,8,9,0
25,025,051200,3,Boston,250250512003,987,482,0,0,13,4,0,0,9,18,132,56,40,63,26,13,12,11,0,9,20,6,50,0,0,505,10,0,19,0,0,6,0,20,85,127,97,54,0,10,31,0,0,0,16,9,10,0,11
25,023,510503,3,Brockton,250235105033,1326,581,26,0,43,17,12,12,0,0,40,5,84,0,59,53,40,0,17,0,56,5,30,23,59,745,27,44,68,8,28,23,24,23,21,62,17,40,72,63,31,8,79,0,33,17,21,22,14
25,027,744101,1,Milford,250277441011,1116,591,0,50,0,28,0,0,13,39,29,0,0,92,71,97,56,14,46,0,0,21,0,22,13,525,0,29,13,21,0,0,0,30,29,0,21,59,37,96,17,0,15,14,64,0,66,0,14
25,027,757400,2,Southbridge Town,250277574002,805,404,0,22,21,44,20,0,0,14,18,32,30,28,16,27,17,15,11,35,0,31,7,8,8,401,67,0,38,22,0,0,0,0,10,15,27,45,39,9,25,0,17,8,0,36,8,9,26
25,009,204102,1,Salem,250092041021,2276,882,82,26,53,14,49,0,0,0,45,48,102,54,47,10,113,11,32,35,21,66,13,32,29,1394,187,87,39,5,0,0,0,105,61,106,53,89,53,85,78,51,38,9,93,89,39,31,96
25,025,100500,5,Boston,250251005005,1960,862,96,62,56,17,0,105,0,51,121,30,0,46,20,146,82,0,0,30,0,0,0,0,0,1098,22,43,176,0,21,71,0,64,68,199,0,61,70,130,38,0,58,0,0,17,43,0,17
25,017,301102,1,Townsend,250173011021,1517,773,35,23,98,39,29,48,0,0,23,19,163,57,39,38,35,20,17,50,0,21,9,10,0,744,50,99,42,10,0,16,12,13,22,74,104,41,74,48,45,0,27,33,14,10,0,0,10
25,021,417400,2,Quincy,250214174002,1212,697,12,41,77,15,20,0,19,71,39,60,23,47,18,16,85,8,8,30,14,35,8,51,0,515,18,0,30,22,20,0,0,18,21,28,15,45,37,54,30,31,0,13,26,35,0,41,31
25,025,100200,2,Boston,250251002002,664,287,32,0,17,47,27,23,8,42,0,10,16,12,32,11,0,0,0,0,0,0,0,10,0,377,18,39,51,7,10,0,7,22,16,25,79,6,26,32,26,0,0,0,0,0,13,0,0
25,025,100800,3,Boston,250251008003,1067,492,27,0,0,97,0,0,17,0,57,20,146,24,20,71,0,0,13,0,0,0,0,0,0,575,23,42,0,0,0,29,0,0,95,33,34,111,53,36,42,0,0,0,0,0,23,0,54
25,017,350200,6,Somerville,250173502006,937,544,0,0,0,74,0,46,0,0,91,22,11,58,42,90,40,0,0,11,48,0,11,0,0,393,16,0,0,16,0,0,0,0,39,17,18,63,73,21,32,0,0,11,12,62,0,13,0
25,025,101001,6,Boston,250251010016,1675,871,19,0,116,0,19,0,0,17,190,28,76,142,14,12,52,25,47,25,0,0,66,23,0,804,54,33,59,0,34,0,0,0,81,44,76,89,16,74,23,50,49,36,29,0,23,0,34
25,027,757300,1,Southbridge Town,250277573001,993,519,13,26,51,24,15,0,0,15,51,30,13,29,21,22,18,7,32,8,25,76,9,28,6,474,9,40,39,0,0,0,0,36,17,84,8,31,1,15,29,9,51,0,31,13,14,8,39
25,013,802100,3,Springfield,250138021003,564,280,24,13,0,0,14,0,0,26,0,0,0,0,74,12,62,0,0,0,21,0,0,15,19,284,0,0,14,15,0,0,0,0,26,0,0,53,0,0,84,21,0,14,17,0,20,0,20
25,023,530902,1,Sagamore,250235309021,2398,1187,76,90,64,59,18,0,23,6,20,17,40,92,101,79,123,37,58,41,69,40,75,24,35,1211,17,20,32,27,47,10,10,22,70,41,44,100,110,43,138,34,43,111,46,112,83,28,23
25,021,402101,2,Dedham,250214021012,1129,488,12,3,68,0,13,0,0,0,44,38,28,48,39,4,68,17,19,9,21,0,19,27,11,641,0,65,43,16,0,0,0,17,117,24,47,57,20,32,9,58,18,30,11,21,35,0,21
25,015,820300,5,North Amherst,250158203005,1038,408,0,0,0,0,0,73,248,25,19,0,0,0,0,28,0,0,0,15,0,0,0,0,0,630,0,0,0,0,0,233,311,0,0,0,0,0,0,18,0,0,0,0,36,17,15,0,0
25,001,011002,4,Northwest Harwich,250010110024,2073,1021,36,40,89,35,15,0,28,25,90,60,78,33,50,69,66,50,51,71,34,58,5,24,14,1052,53,69,46,20,11,27,0,0,12,67,60,53,34,34,163,92,56,39,23,40,47,18,88
25,009,206700,3,Lynn,250092067003,754,327,0,18,0,0,0,0,11,0,58,39,0,11,60,42,42,9,0,5,8,0,9,15,0,427,0,54,27,0,0,0,0,24,59,33,25,48,16,67,23,0,0,0,0,13,9,9,20
25,017,335100,1,Wakefield,250173351001,1545,643,45,35,16,29,0,0,0,0,46,21,25,80,16,102,33,53,49,51,17,12,0,0,13,902,26,63,54,54,26,0,24,25,0,27,63,41,102,30,66,37,45,24,16,35,89,16,39
25,021,414300,2,Sharon,250214143002,858,447,23,35,51,26,0,9,0,0,11,21,22,22,64,82,18,8,9,26,12,0,0,0,8,411,12,48,44,0,0,0,0,10,14,63,9,33,50,33,30,11,21,11,0,6,0,0,16
25,027,705100,1,Baldwinville,250277051001,536,283,12,12,19,10,0,0,16,14,18,1,48,0,32,20,45,17,0,0,0,19,0,0,0,253,39,11,12,0,0,0,0,48,0,41,10,22,7,45,18,0,0,0,0,0,0,0,0
25,021,410400,1,Foxborough,250214104001,1060,549,53,0,39,12,24,44,0,38,21,58,26,0,36,0,62,29,65,0,14,28,0,0,0,511,49,25,25,16,0,0,0,20,52,28,59,0,30,19,28,45,15,14,32,43,0,0,11
25,011,040702,2,Turners Falls,250110407022,1491,730,54,21,51,8,26,0,6,18,55,88,13,98,43,41,87,23,21,16,26,0,25,10,0,761,8,7,23,22,25,0,0,68,50,109,34,70,48,72,22,11,25,18,31,22,52,29,15
25,013,813207,1,Agawam Town,250138132071,2169,1076,48,30,202,84,14,28,25,0,57,88,70,66,0,122,15,47,53,20,46,17,13,15,16,1093,34,156,54,0,64,14,0,20,62,138,68,52,52,40,150,0,0,40,0,86,29,0,34
25,027,732203,3,Worcester,250277322033,1105,632,55,17,198,0,11,11,0,61,13,0,32,125,22,33,15,0,14,16,0,0,0,0,9,473,0,19,94,34,39,0,29,0,39,0,28,112,45,7,16,0,0,0,0,11,0,0,0
25,025,160300,1,Chelsea,250251603001,1581,753,40,10,14,0,7,5,0,21,101,77,94,10,68,39,58,24,14,16,21,76,7,40,11,828,12,10,0,14,15,0,0,0,91,75,7,74,13,43,67,71,24,28,48,124,35,20,57
25,023,540101,2,North Lakeville,250235401012,1352,627,95,0,30,26,19,0,9,0,44,28,58,12,20,47,71,21,28,26,0,62,0,31,0,725,69,10,4,8,5,16,0,41,49,108,24,34,19,48,58,10,42,19,53,39,34,24,11
25,023,510700,1,Brockton,250235107001,1197,550,84,152,89,6,0,0,0,13,44,0,48,30,0,30,0,0,0,14,7,33,0,0,0,647,66,16,50,43,0,0,0,0,50,54,112,32,0,19,0,13,16,52,46,22,35,21,0
25,017,333502,2,Woburn,250173335022,1723,887,34,0,106,57,0,0,0,0,98,117,21,62,60,49,68,103,47,5,16,0,9,15,20,836,27,8,74,81,32,0,0,14,30,34,66,17,34,68,96,29,15,0,9,11,51,31,109
25,003,901100,2,Pittsfield,250039011002,648,339,0,77,31,11,9,0,0,0,7,12,11,24,18,18,30,6,6,0,30,29,11,0,9,309,0,0,50,0,0,0,0,13,0,6,28,66,11,18,12,6,4,17,43,17,0,0,18
25,023,542300,5,Middleborough Center,250235423005,1356,628,0,109,58,54,0,19,0,0,40,71,33,28,30,48,33,15,14,26,19,14,17,0,0,728,52,0,51,28,32,0,0,43,12,104,111,44,0,47,0,53,25,21,13,44,36,0,12
25,025,081900,1,Boston,250250819001,1181,533,29,11,31,29,0,0,0,11,105,11,84,25,36,60,29,19,9,0,0,9,3,32,0,648,48,41,13,26,17,29,0,34,18,45,13,62,26,75,56,22,3,10,11,26,63,0,10
25,017,322400,1,Hudson,250173224001,1632,848,26,24,45,68,25,50,0,26,50,60,0,83,94,71,47,0,46,7,50,37,39,0,0,784,31,43,32,0,35,0,14,11,11,50,49,87,41,96,108,10,68,34,7,21,15,10,11
25,017,314301,5,Lowell,250173143015,1696,806,24,18,65,52,15,0,14,0,28,0,135,88,37,104,8,41,31,30,19,48,17,0,32,890,19,32,136,14,0,0,38,45,52,69,14,65,38,129,20,53,43,0,17,41,14,15,36
25,009,211200,3,Danvers,250092112003,1793,894,0,40,40,14,36,0,21,75,91,78,35,112,12,32,53,35,17,0,61,65,23,54,0,899,64,51,0,0,21,19,0,25,56,18,148,29,56,27,117,33,37,6,30,12,34,23,93
25,021,414200,3,Sharon,250214142003,1261,618,44,104,39,34,13,0,0,0,5,0,39,108,20,40,18,0,66,13,24,51,0,0,0,643,112,57,19,42,0,0,0,0,0,30,51,93,46,17,13,39,29,0,74,17,0,4,0
25,009,252400,1,Methuen Town,250092524001,1500,730,100,12,30,26,58,0,0,65,54,45,44,28,35,31,48,67,48,0,0,8,21,0,10,770,0,30,64,45,21,46,0,42,26,34,26,48,34,63,121,81,9,0,18,29,22,0,11
25,027,701100,2,Winchendon,250277011002,980,478,50,64,0,33,0,0,0,30,75,17,49,16,0,9,60,0,17,0,13,29,16,0,0,502,31,0,27,34,0,0,0,11,81,27,0,53,0,34,35,22,0,0,14,41,32,45,15
25,023,511200,4,Brockton,250235112004,696,367,10,51,22,85,13,0,0,16,34,22,13,21,0,0,20,0,0,17,14,0,15,0,14,329,33,8,0,0,32,0,0,9,49,10,21,0,36,22,12,0,7,0,15,8,0,8,59
25,017,339400,4,Medford,250173394004,1097,494,20,14,0,14,0,0,73,149,37,72,36,33,0,0,15,0,8,0,15,0,8,0,0,603,8,0,21,8,0,31,123,52,128,49,25,0,0,0,30,34,0,17,18,18,0,24,17
